1631784840000.0, 48199.2, 48224.17, 48184.88, 48184.88, SELL
1631785140000.0, 48158.63, 48186.81, 48156.45, 48186.81, BUY
1631786100000.0, 47916.97, 47963.94, 47893.83, 47933.93, BUY
1631786280000.0, 47945.99, 47945.99, 47936.97, 47945.99, SELL
1631786400000.0, 47905.98, 47941.13, 47862.49, 47937.92, BUY
1631786700000.0, 47995.39, 47995.39, 47961.24, 47971.24, SELL
1631786880000.0, 47941.62, 47950.0, 47937.41, 47950.0, BUY
1631787000000.0, 47992.49, 47995.37, 47917.24, 47922.88, SELL
1631787240000.0, 47958.02, 47958.07, 47890.0, 47890.0, SELL
1631787360000.0, 47872.17, 47913.18, 47860.87, 47913.18, BUY
1631787480000.0, 47926.95, 47926.95, 43197.32, 47899.89, SELL
1631788140000.0, 47750.67, 47813.27, 47727.44, 47790.13, BUY
1631791200000.0, 48030.01, 48034.81, 47899.9, 47899.9, SELL
1631791620000.0, 47990.87, 48012.63, 47966.13, 47971.85, SELL
1631791800000.0, 48037.01, 48037.01, 47976.97, 47984.68, SELL
1631792100000.0, 47939.33, 47960.02, 47923.02, 47957.93, BUY
1631792760000.0, 47915.84, 48019.38, 47843.36, 48019.38, BUY
1631792940000.0, 47888.69, 47915.85, 47888.69, 47902.29, BUY
1631793720000.0, 47871.86, 47917.85, 47870.9, 47917.85, BUY
1631794020000.0, 47928.25, 47984.26, 47922.12, 47984.26, BUY
1631794260000.0, 47785.51, 47827.93, 47785.51, 47813.94, BUY
1631794380000.0, 47800.98, 47885.07, 47774.43, 47876.99, BUY
1631794620000.0, 47863.94, 47878.6, 47796.55, 47796.55, SELL
1631795040000.0, 47985.98, 47993.74, 47952.85, 47967.8, SELL
1631795640000.0, 47981.79, 47984.77, 47964.74, 47976.0, SELL
1631796720000.0, 48071.67, 48091.98, 48063.5, 48078.42, BUY
1631796840000.0, 48048.53, 48082.86, 48048.53, 48063.68, BUY
