1631196900.0,47074.79000000,47142.09000000,46963.41000000,47008.29000000,484.44790000,1631197799999,22784726.55210330,15174,232.83429000,10950636.09353710,0
1631197800.0,47008.29000000,47100.01000000,46932.95000000,47029.07000000,699.09793000,1631198699999,32873466.59020510,14741,287.73012000,13525240.20208050,0
1631198700.0,47029.07000000,47061.20000000,46913.64000000,46931.78000000,438.24620000,1631199599999,20599201.36666420,13095,177.66053000,8350890.30215250,0
1631199600.0,46931.78000000,47039.35000000,46690.04000000,46997.13000000,701.71671000,1631200499999,32887270.36069410,24411,290.30560000,13607287.86799390,0
1631200500.0,46997.12000000,47044.31000000,46850.42000000,46884.42000000,399.26773000,1631201399999,18735482.28152590,19663,156.84504000,7360034.82276390,0
1631201400.0,46884.42000000,46906.75000000,46761.21000000,46843.01000000,342.31633000,1631202299999,16032270.85091960,19066,167.53046000,7846190.61861660,0
1631202300.0,46843.00000000,47028.82000000,46827.34000000,47001.65000000,402.83167000,1631203199999,18913765.98614150,19783,202.79763000,9520802.38085960,0
1631203200.0,47001.65000000,47041.22000000,46869.69000000,46916.11000000,433.27273000,1631204099999,20345381.59424290,24809,199.84688000,9383999.67429650,0
1631204100.0,46916.11000000,47132.00000000,46844.62000000,47087.06000000,493.15274000,1631204999999,23168690.93388340,26642,248.89060000,11694306.74517190,0
1631205000.0,47083.64000000,47219.22000000,47021.75000000,47144.19000000,560.48082000,1631205899999,26413505.62912950,26899,296.41142000,13971558.61256880,0
1631205900.0,47144.19000000,47399.97000000,47064.88000000,47202.76000000,686.18243000,1631206799999,32390229.23634590,31709,354.86950000,16755090.26783650,0
1631206800.0,47202.76000000,47263.37000000,47106.52000000,47165.97000000,432.95869000,1631207699999,20421173.80732390,17358,207.24387000,9775140.96341540,0
1631207700.0,47165.97000000,47181.14000000,47015.84000000,47058.75000000,443.96048000,1631208599999,20906201.14522610,17986,175.17289000,8249170.96772570,0
1631208600.0,47058.75000000,47059.51000000,46850.00000000,46876.35000000,484.58092000,1631209499999,22746465.08990950,18695,211.09636000,9908172.30652990,0
1631209500.0,46876.35000000,46952.52000000,46751.07000000,46766.32000000,545.56235000,1631210399999,25556448.31376330,18764,276.32061000,12944712.11962140,0
1631210400.0,46766.31000000,46828.05000000,46610.01000000,46650.22000000,505.89447000,1631211299999,23647758.68522160,16265,230.10407000,10755994.91682060,0
1631211300.0,46650.22000000,46749.51000000,46460.87000000,46749.51000000,895.48198000,1631212199999,41704408.43592940,22739,458.40873000,21352355.95414850,0
1631212200.0,46749.52000000,46811.74000000,46620.46000000,46631.56000000,507.62897000,1631213099999,23710005.39324130,13968,240.32021000,11224449.12487400,0
1631213100.0,46631.56000000,46700.00000000,46542.41000000,46632.42000000,361.30583000,1631213999999,16847266.03058290,11947,157.54695000,7346155.87563500,0
1631214000.0,46632.41000000,46679.41000000,46491.19000000,46515.99000000,461.63571000,1631214899999,21508921.20532430,21386,224.67476000,10468871.00897780,0
1631214900.0,46515.99000000,46650.00000000,46487.66000000,46576.36000000,371.55136000,1631215799999,17300805.63756960,18297,190.74994000,8882915.34621920,0
1631215800.0,46576.36000000,46719.99000000,46564.25000000,46676.19000000,358.78251000,1631216699999,16733112.00932960,16716,179.53381000,8373359.80280810,0
1631216700.0,46676.18000000,46676.19000000,46541.78000000,46574.75000000,228.25639000,1631217599999,10637282.44469480,14687,117.18740000,5461082.06751160,0
1631217600.0,46567.20000000,46646.56000000,46538.02000000,46602.98000000,203.65739000,1631218499999,9486711.08647170,18589,109.12610000,5083065.24542480,0
1631218500.0,46600.70000000,46621.76000000,46051.21000000,46222.97000000,991.96365000,1631219399999,45938561.94593120,35307,486.77498000,22539004.84150780,0
1631219400.0,46222.97000000,46347.57000000,46167.56000000,46299.99000000,421.64670000,1631220299999,19508150.82162410,23471,219.14717000,10138897.22209360,0
